name, bar, transaction_id, item, quantity, price
Georgiann Corzine,The Honeywell,204206,Labatt Blue,4,2.99
Georgiann Corzine,The Honeywell,204206,Shock Top Belgian White,5,3.99
Georgiann Corzine,The Honeywell,204206,Michelob Ultra,5,3.49
Georgiann Corzine,The Honeywell,204206,Carlsberg Export,5,3.99
Georgiann Corzine,The Honeywell,204206,Grolsch Premium Lager,3,2.99
Georgiann Corzine,The Honeywell,204206,Beck’s,4,5.95
Debrah Hixson,The Press,164809,Tecate,6,2.49
Debrah Hixson,The Press,164809,Keystone Light,1,2.49
Debrah Hixson,The Press,164809,Labatt Blue,6,2.99
Debrah Hixson,The Press,164809,Miller Lite,1,2.49
Debrah Hixson,The Press,164809,Rolling Rock Extra Pale,3,2.99
Lavone Manns,Angel’s Share,221612,Samuel Adams Boston Lager,4,3.99
Lavone Manns,Angel’s Share,221612,Landshark,5,5.49
Palma Zander,Mulligan’s,592563,Labatt Blue,6,3.49
Palma Zander,Mulligan’s,592563,Budweiser,5,3.49
Palma Zander,Mulligan’s,592563,Lagunitas IPA,8,3.49
Palma Zander,Mulligan’s,592563,Miller Lite,5,2.99
Palma Zander,Mulligan’s,592563,Samuel Adams Octoberfest,1,2.99
Christopher Provence,Primo’s,768413,Coors Banquet,2,2.99
Christopher Provence,Primo’s,768413,Shiner Bock,4,4.49
Christopher Provence,Primo’s,768413,Labatt Blue,1,3.49
Janean Glazer,Death & Company,921611,Miller High Life,4,1.99
Janean Glazer,Death & Company,921611,Michelob Light,4,2.99
Janean Glazer,Death & Company,921611,Rolling Rock Extra Pale,1,2.49
Janean Glazer,Death & Company,921611,Tsingtao Beer,2,2.49
Janean Glazer,Death & Company,921611,Negra Modelo,2,1.99
Li Stanek,Cork City,321928,Grolsch Premium Lager,1,2.99
Li Stanek,Cork City,321928,Natural Light,5,2.49
Li Stanek,Cork City,321928,Heineken Premium Light Lager,2,2.89
Li Stanek,Cork City,321928,Shock Top Belgian White,4,3.99
Debera Maisch,Tørst,620482,Grolsch Premium Lager,1,2.49
Debera Maisch,Tørst,620482,Heineken Light Lager,1,2.39
Debera Maisch,Tørst,620482,Fat Tire Belgian Style Ale,5,2.49
Danyelle Hatchell,Vaughan’s Public House,963412,Anchor Steam,3,4.75
Danyelle Hatchell,Vaughan’s Public House,963412,Guiness Draught,2,2.95
Danyelle Hatchell,Vaughan’s Public House,963412,Carlsberg Export,1,3.99
Danyelle Hatchell,Vaughan’s Public House,963412,Rolling Rock Extra Pale,1,2.99
Danyelle Hatchell,Vaughan’s Public House,963412,Natural Light,2,2.49
Danyelle Hatchell,Vaughan’s Public House,963412,Heineken Premium Light Lager,4,2.89
Gonzalo Lester,Dear Irving,681056,Coors Banquet,2,3.99
Gonzalo Lester,Dear Irving,681056,Bud Lite Platinum,2,3.99
Gonzalo Lester,Dear Irving,681056,Anchor Steam,4,6.25
Gonzalo Lester,Dear Irving,681056,Budweiser,4,4.49
Gonzalo Lester,Dear Irving,681056,Sierra Nevada Pale Ale,5,3.99
Gonzalo Lester,Dear Irving,681056,Budweiser,2,4.49
Gonzalo Lester,Dear Irving,681056,Miller Lite,1,3.99
Rozanne Youngblood,The Russian Lady,884962,Grolsch Premium Lager,3,2.99
Rozanne Youngblood,The Russian Lady,884962,Miller High Life,5,2.49
Rozanne Youngblood,The Russian Lady,884962,Pilsner Urquell,1,2.99
Rozanne Youngblood,The Russian Lady,884962,George Killian’s Irish Red,1,2.99
Rozanne Youngblood,The Russian Lady,884962,Coors Light,2,2.49
Rozanne Youngblood,The Russian Lady,884962,Bud Lite Platinum,1,2.49
Rozanne Youngblood,The Russian Lady,884962,Amstel Lager,3,4.99
Andria Valadez,The Honeywell,597563,Guiness Draught,2,2.95
Andria Valadez,The Honeywell,597563,Guiness Extra Stout,2,2.69
Andria Valadez,The Honeywell,597563,Budweiser,1,2.99
Andria Valadez,The Honeywell,597563,Yuengling Traditional Amber Lager,4,2.99
Andria Valadez,The Honeywell,597563,Corona Extra,5,2.49
Yvonne Villafana,G.Millz Boken Roadhouse,781641,120 Minute IPA,4,5.99
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Busch,5,4.49
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Natural Ice,5,2.99
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Michelob Ultra,1,3.99
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Corona Extra,3,2.99
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Negra Modelo,2,2.99
Yvonne Villafana,G.Millz Boken Roadhouse,781641,Michelob Original Lager,4,3.99
Joy Louie,Phoenix Bar and Grille,791233,Hoegaarden Original White Ale,8,3.49
Joy Louie,Phoenix Bar and Grille,791233,Redhook Long Hammer IPA,5,3.49
Charles Gorton,Federal Cafe,998617,Blue Moon Belgian White,5,4.49
Charles Gorton,Federal Cafe,998617,Budweiser,3,3.49
Charles Gorton,Federal Cafe,998617,Michelob Original Lager,2,3.99
Charles Gorton,Federal Cafe,998617,Coors Banquet,5,2.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Keystone Light,5,3.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Hoegaarden Original White Ale,4,4.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Bud Lite Platinum,2,3.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Bud Lite,5,3.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Redhook Long Hammer IPA,1,4.99
Meg Morlan,Pilsner Haus & Biergarden,972861,Redhook Long Hammer IPA,3,4.99
Lenny Funari,Cork City,328857,Grolsch Premium Lager,2,2.99
Lenny Funari,Cork City,328857,60 Minute IPA,3,4.99
Noelle Kubiak,Angel’s Share,940892,Budweiser,1,4.49
Noelle Kubiak,Angel’s Share,940892,Tecate,2,3.99
Noelle Kubiak,Angel’s Share,940892,Beck’s,1,7.45
Noelle Kubiak,Angel’s Share,940892,Landshark,9,5.49
Noelle Kubiak,Angel’s Share,940892,Labatt Blue,1,4.49
Siu Adcox,Blind Tiger Ale House,954399,Sierra Nevada Pale Ale,3,2.99
Siu Adcox,Blind Tiger Ale House,954399,Budweiser,4,3.49
Siu Adcox,Blind Tiger Ale House,954399,Guiness Draught,2,3.45
Wilfred Hennis,Bar Goto,722795,Bud Lite,3,1.49
Wilfred Hennis,Bar Goto,722795,Guiness Draught,1,1.95
Wilfred Hennis,Bar Goto,722795,Samuel Adams Octoberfest,3,1.49
Wilfred Hennis,Bar Goto,722795,Redhook Long Hammer IPA,1,2.49
Cassie Sak,The NoMad Bar,428635,Hofbraü Original,3,4.99
Cassie Sak,The NoMad Bar,428635,Lagunitas IPA,5,4.49
Cassie Sak,The NoMad Bar,428635,Heineken Light Lager,4,4.39
Cassie Sak,The NoMad Bar,428635,Fat Tire Belgian Style Ale,4,4.49
Cassie Sak,The NoMad Bar,428635,Landshark,5,5.49
Cassie Sak,The NoMad Bar,428635,Hoegaarden Original White Ale,2,4.99
Cassie Sak,The NoMad Bar,428635,Labatt Blue Light,5,4.49
Cassie Sak,The NoMad Bar,428635,Hofbraü Oktoberfestbier,1,4.99
Devin Arora,Rocking Horse Saloon,483309,Hoegaarden Original White Ale,1,3.49
Devin Arora,Rocking Horse Saloon,483309,Michelob Original Lager,1,3.49
Dedra Goodale,DC’s Tavern,473661,Foster’s Lager,1,4.99
Dedra Goodale,DC’s Tavern,473661,Natural Light,4,3.49
Dedra Goodale,DC’s Tavern,473661,Hofbraü Original,5,4.49
Dedra Goodale,DC’s Tavern,473661,Samuel Adams Boston Lager,1,3.49
Dedra Goodale,DC’s Tavern,473661,90 Minute IPA,1,6.25
Dedra Goodale,DC’s Tavern,473661,George Killian’s Irish Red,1,3.99
Dedra Goodale,DC’s Tavern,473661,Coors Light,2,3.49
Elden Hochmuth,Mayahuel,598008,60 Minute IPA,3,4.99
Elden Hochmuth,Mayahuel,598008,Pilsner Urquell,4,2.99
Libbie Drapeau,Raines Law Room,838048,Natural Ice,5,2.99
Libbie Drapeau,Raines Law Room,838048,Michelob Ultra,1,3.99
Libbie Drapeau,Raines Law Room,838048,60 Minute IPA,2,5.49
Libbie Drapeau,Raines Law Room,838048,Fountain Drink,8,2.49
Libbie Drapeau,Raines Law Room,838048,Bud Lite Platinum,2,2.99
Georgiann Corzine,Aldo Sohm Wine Bar,903084,Michelob Ultra,1,3.49
Georgiann Corzine,Aldo Sohm Wine Bar,903084,Samuel Adams Boston Lager,3,2.49
Georgiann Corzine,Aldo Sohm Wine Bar,903084,Guiness Extra Stout,5,2.69
Georgiann Corzine,Aldo Sohm Wine Bar,903084,Chicken Cheesesteak,3,12.99
Georgiann Corzine,Aldo Sohm Wine Bar,903084,Fries,5,2.99
Rocco Pocock,The Ale House,834197,Samuel Adams Octoberfest,1,1.99
Rocco Pocock,The Ale House,834197,Corona Extra,2,1.99
Rocco Pocock,The Ale House,834197,Newcastle Brown Ale,5,2.99
Rocco Pocock,The Ale House,834197,Yuengling Premium Beer,3,2.49
Jonathan Straub,The Shepherd & the Knucklehead,653897,60 Minute IPA,4,4.99
Jonathan Straub,The Shepherd & the Knucklehead,653897,Guiness Extra Stout,3,2.69
Jonathan Straub,The Shepherd & the Knucklehead,653897,Tsingtao Beer,4,2.99
Jonathan Straub,The Shepherd & the Knucklehead,653897,Yuengling Traditional Amber Lager,2,2.99
Jonathan Straub,The Shepherd & the Knucklehead,653897,Anchor Steam,1,4.75
Son Lanni,Federal Cafe,903809,Natural Light,3,2.99
Son Lanni,Federal Cafe,903809,Coors Banquet,10,2.99
Son Lanni,Federal Cafe,903809,Rolling Rock Extra Pale Ale,5,3.99
Giovanny Malsam,Holiday Cocktail Lounge,120610,Keystone Light,5,1.49
Giovanny Malsam,Holiday Cocktail Lounge,120610,Lagunitas IPA,3,1.99
Giovanny Malsam,Holiday Cocktail Lounge,120610,Paulaner,1,1.99
Giovanny Malsam,Holiday Cocktail Lounge,120610,Labatt Blue Light,4,1.99
Wyatt Zipp,Dear Irving,810166,Heineken Light Lager,2,4.39
Wyatt Zipp,Dear Irving,810166,Budweiser,1,4.49
Monnie Hachey,Employees Only,743511,Sierra Nevada Pale Ale,1,2.49
Monnie Hachey,Employees Only,743511,Sapporo Premium Lager,4,3.49
Monnie Hachey,Employees Only,743511,Carlsberg Export,4,3.99
Monnie Hachey,Employees Only,743511,Natural Light,2,2.49
Monnie Hachey,Employees Only,743511,Miller Lite,3,2.49
Arvilla Netto,Mayahuel,764292,Natural Light,2,2.49
Arvilla Netto,Mayahuel,764292,Rolling Rock Extra Pale,1,2.99
Arvilla Netto,Mayahuel,764292,6 Buffalo Wings,1,4.99
Selena Devault,Clover Club,362754,Heineken Light Lager,5,2.89
Selena Devault,Clover Club,362754,Carlsberg Export,2,3.99
Selena Devault,Clover Club,362754,Labatt Blue,2,2.99
Selena Devault,Clover Club,362754,Miller High Life,2,2.49
Selena Devault,Clover Club,362754,Corona Light,3,2.49
Selena Devault,Clover Club,362754,Dos Equis Amber Lager,1,2.99
Kera Person,Phoenix Bar and Grille,200528,Redhook Long Hammer IPA,3,3.49
Kera Person,Phoenix Bar and Grille,200528,Corona Extra,1,2.49
Mathew Dryer,DC’s Tavern,713826,Hoegaarden Original White Ale,2,4.49
Mathew Dryer,DC’s Tavern,713826,Coors Light,3,3.49
Mathew Dryer,DC’s Tavern,713826,Carlsberg Export,5,4.99
Mathew Dryer,DC’s Tavern,713826,Fat Tire Belgian Style Ale,1,3.99
Phil Mansfield,Pegu Club,350105,Molson Canadian Lager,1,2.99
Hans Stines,The Pig and Parrot,248787,Yuengling Traditional Amber Lager,1,4.49
Monnie Hachey,Employees Only,918846,Budweiser,2,2.99
Monnie Hachey,Employees Only,918846,Sapporo Premium Lager,2,3.49
Monnie Hachey,Employees Only,918846,Samuel Adams Boston Lager,1,2.49
Monnie Hachey,Employees Only,918846,Sierra Nevada Pale Ale,5,2.49
Monnie Hachey,Employees Only,918846,Natural Light,2,2.49
Monnie Hachey,Employees Only,918846,Negra Modelo,5,2.49
Candace Mcalpin,Pouring Ribbons,188675,Pabst Blue Ribbon,1,2.99
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Michelob Original Lager,5,3.49
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Budweiser,5,2.99
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Michelob Ultra,1,3.49
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Coors Light,3,2.49
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Pabst Blue Ribbon,9,2.99
Joyce Hirano,Zack’s Oak Bar & Restaurant,995046,Pabst Blue Ribbon,5,2.99
Rosina Difalco,Side Bar,827214,Fat Tire Belgian Style Ale,3,3.49
Rosina Difalco,Side Bar,827214,Sierra Nevada Pale Ale,3,2.99
Rosina Difalco,Side Bar,827214,Rolling Rock Extra Pale,1,3.49
Rosina Difalco,Side Bar,827214,Bud Lite Platinum,4,2.99
Rosina Difalco,Side Bar,827214,Corona Light,1,2.99
Rosina Difalco,Side Bar,827214,Budweiser,9,3.49
Nadia Kerlin,Finnegan’s Pub,689099,Bud Lite Platinum,2,2.49
Nadia Kerlin,Finnegan’s Pub,689099,Labatt Blue Light,1,2.99
Nadia Kerlin,Finnegan’s Pub,689099,Paulaner,3,2.99
Nadia Kerlin,Finnegan’s Pub,689099,Yuengling Traditional Amber Lager,3,2.99
Nadia Kerlin,Finnegan’s Pub,689099,Tecate,3,2.49
Nadia Kerlin,Finnegan’s Pub,689099,Fat Tire Belgian Style Ale,2,2.99
Nadia Kerlin,Finnegan’s Pub,689099,Heineken Light Lager,2,2.89
Nadia Kerlin,Finnegan’s Pub,689099,Rolling Rock Extra Pale,4,2.99
Jonathan Straub,The Shepherd & the Knucklehead,816246,60 Minute IPA,1,4.99
Delcie Dimuzio,Northern Soul,791375,Guiness Extra Stout,2,1.69
Delcie Dimuzio,Northern Soul,791375,Hoegaarden Original White Ale,3,2.49
Delcie Dimuzio,Northern Soul,791375,Blue Moon Belgian White,4,2.99
Delcie Dimuzio,Northern Soul,791375,Pilsner Urquell,2,1.99
Delcie Dimuzio,Northern Soul,791375,Labatt Blue Light,2,1.99
Loni Dann,Black Bear Bar & Grill,420385,Rolling Rock Extra Pale,4,2.49
Loni Dann,Black Bear Bar & Grill,420385,Newcastle Brown Ale,2,2.99
Loni Dann,Black Bear Bar & Grill,420385,Negra Modelo,3,1.99
Loni Dann,Black Bear Bar & Grill,420385,90 Minute IPA,4,4.75
Loni Dann,Black Bear Bar & Grill,420385,Labatt Blue,2,2.49
Lavone Manns,Angel’s Share,841235,Shiner Bock,1,5.49
Lavone Manns,Angel’s Share,841235,Corona Light,4,3.99
Lavone Manns,Angel’s Share,841235,Heineken Light Lager,3,4.39
Bee Sedgwick,Pig’s Eye Pub,995942,Corona Extra,4,2.99
Bee Sedgwick,Pig’s Eye Pub,995942,Molson Canadian Lager,5,4.49
Bee Sedgwick,Pig’s Eye Pub,995942,Labatt Blue Light,4,3.49
Bee Sedgwick,Pig’s Eye Pub,995942,Michelob Original Lager,5,3.99
Bee Sedgwick,Pig’s Eye Pub,995942,Natural Light,3,2.99
Bee Sedgwick,Pig’s Eye Pub,995942,Hofbraü Original,8,3.99
Bee Sedgwick,Pig’s Eye Pub,995942,Pabst Blue Ribbon,3,3.49
Delicia Michalowski,The Shepherd & the Knucklehead,438437,60 Minute IPA,4,4.99
Delicia Michalowski,The Shepherd & the Knucklehead,438437,Bud Lite,2,2.49
Delicia Michalowski,The Shepherd & the Knucklehead,438437,Stella Artois,3,2.99
Delicia Michalowski,The Shepherd & the Knucklehead,438437,Guiness Extra Stout,4,2.69
Delicia Michalowski,The Shepherd & the Knucklehead,438437,Yuengling Traditional Amber Lager,5,2.99
Delicia Michalowski,The Shepherd & the Knucklehead,438437,Yuengling Premium Beer,11,2.99
Eula Elvira,Finnegan’s Pub,191441,Miller Lite,3,2.49
Eula Elvira,Finnegan’s Pub,191441,Heineken Light Lager,5,2.89
Bryon Furniss,Dear Irving,563190,Miller Lite,3,3.99
Bryon Furniss,Dear Irving,563190,Yuengling Premium Beer,8,4.49
Bryon Furniss,Dear Irving,563190,Hofbraü Original,1,4.99
Bryon Furniss,Dear Irving,563190,Sierra Nevada Pale Ale,2,3.99
Bryon Furniss,Dear Irving,563190,Sapporo Premium Lager,5,4.99
Bryon Furniss,Dear Irving,563190,60 Minute IPA,2,6.49
Bryon Furniss,Dear Irving,563190,Grolsch Premium Lager,2,4.49
Bryon Furniss,Dear Irving,563190,Coors Banquet,5,3.99
Terica Rasmusson,Primo’s,976939,Labatt Blue,2,3.49
Terica Rasmusson,Primo’s,976939,Budweiser,4,3.49
Terica Rasmusson,Primo’s,976939,Fat Tire Belgian Style Ale,2,3.49
Deena Olmedo,The Honeywell,631137,Carlsberg Export,3,3.99
Deena Olmedo,The Honeywell,631137,Landshark,2,3.99
Deena Olmedo,The Honeywell,631137,Carlsberg Export,1,3.99
Deena Olmedo,The Honeywell,631137,Coors Light,4,2.49
Deena Olmedo,The Honeywell,631137,Shock Top Belgian White,1,3.99
Deena Olmedo,The Honeywell,631137,Landshark,5,3.99
Corrine Fred,The Winston,961247,Blue Moon Belgian White,1,3.49
Corrine Fred,The Winston,961247,Heineken Premium Light Lager,5,2.39
Corrine Fred,The Winston,961247,Yuengling Traditional Amber Lager,1,2.49
Corrine Fred,The Winston,961247,Michelob Original Lager,4,2.99
Corrine Fred,The Winston,961247,Keystone Light,4,1.99
Corrine Fred,The Winston,961247,120 Minute IPA,5,4.99
Corrine Fred,The Winston,961247,Bud Lite Platinum,4,1.99
Mariam Short,Attaboy,760304,Miller Lite,8,2.49
Mariam Short,Attaboy,760304,Pilsner Urquell,5,2.99
Mariam Short,Attaboy,760304,Anchor Steam,2,4.75
Mariam Short,Attaboy,760304,Miller High Life,3,2.49
Mariam Short,Attaboy,760304,Corona Light,2,2.49
Ollie Harren,The Ale House,337866,Fat Tire Belgian Style Ale,1,2.49
Ollie Harren,The Ale House,337866,Busch,5,3.49
Ollie Harren,The Ale House,337866,Samuel Adams Octoberfest,10,1.99
Ollie Harren,The Ale House,337866,Michelob Ultra,5,2.99
Ollie Harren,The Ale House,337866,Shiner Bock,1,3.49
Ollie Harren,The Ale House,337866,Grolsch Premium Lager,2,2.49
Ollie Harren,The Ale House,337866,Redhook Long Hammer IPA,5,2.99
Cristine Yeldell,Cooper’s Union,103194,Busch,5,3.99
Cristine Yeldell,Cooper’s Union,103194,Bud Lite Platinum,3,2.49
Cristine Yeldell,Cooper’s Union,103194,Sapporo Premium Lager,2,3.49
Cristine Yeldell,Cooper’s Union,103194,Shock Top Belgian White,1,3.99
Cristine Yeldell,Cooper’s Union,103194,Shock Top Belgian White,1,3.99
Cristine Yeldell,Cooper’s Union,103194,Carlsberg Export,4,3.99
Cristine Yeldell,Cooper’s Union,103194,Negra Modelo,2,2.49
Mina Hertz,Mulligan’s,947332,Budweiser,3,3.49
Mina Hertz,Mulligan’s,947332,Miller Lite,1,2.99
Mina Hertz,Mulligan’s,947332,Sapporo Premium Lager,1,3.99
Mina Hertz,Mulligan’s,947332,Stella Artois,3,3.49
Launa Monge,The Shepherd & the Knucklehead,470273,60 Minute IPA,5,4.99
Launa Monge,The Shepherd & the Knucklehead,470273,Labatt Blue Light,1,2.99
Shenita Imel,Federal Cafe,837818,Budweiser,4,3.49
Shenita Imel,Federal Cafe,837818,Natural Light,2,2.99
Shenita Imel,Federal Cafe,837818,Coors Banquet,1,2.99
Sharilyn Mciver,The Winston,475355,Blue Moon Belgian White,3,3.49
Sharilyn Mciver,The Winston,475355,Miller High Life,5,1.99
Agueda Treat,Angel’s Share,562777,Heineken Light Lager,9,4.39
Agueda Treat,Angel’s Share,562777,Anchor Steam,4,6.25
Agueda Treat,Angel’s Share,562777,Corona Light,3,3.99
Verona Guernsey,Side Bar,615934,Bud Lite Platinum,1,2.99
Verona Guernsey,Side Bar,615934,Tsingtao Beer,4,3.49
Verona Guernsey,Side Bar,615934,Rolling Rock Extra Pale,1,3.49
Verona Guernsey,Side Bar,615934,Corona Light,1,2.99
Verona Guernsey,Side Bar,615934,Sierra Nevada Pale Ale,1,2.99
Casey Schlager,Pig’s Eye Pub,404247,90 Minute IPA,4,5.75
Casey Schlager,Pig’s Eye Pub,404247,Pabst Blue Ribbon,3,3.49
Casey Schlager,Pig’s Eye Pub,404247,Corona Extra,4,2.99
Casey Schlager,Pig’s Eye Pub,404247,Fat Tire Belgian Style Ale,4,3.49
Yasmin Ronco,Nitecap,368914,120 Minute IPA,1,5.49
Yasmin Ronco,Nitecap,368914,Fountain Drink,8,1.99
Phil Mansfield,Pegu Club,673283,Hofbraü Oktoberfestbier,2,2.49
Phil Mansfield,Pegu Club,673283,Corona Extra,1,1.49
Phil Mansfield,Pegu Club,673283,60 Minute IPA,5,3.99
Phil Mansfield,Pegu Club,673283,Samuel Adams Boston Lager,3,1.49
Phil Mansfield,Pegu Club,673283,Tecate,4,1.49
Phil Mansfield,Pegu Club,673283,Michelob Ultra,1,2.49
Jc Dunfee,Blind Tiger Ale House,228858,Guiness Draught,1,3.45
Jc Dunfee,Blind Tiger Ale House,228858,Pabst Blue Ribbon,1,3.49
Aurelia Bassett,Black Bear Bar & Grill,645274,Hoegaarden Original White Ale,2,2.99
Aurelia Bassett,Black Bear Bar & Grill,645274,Blue Moon Belgian White,5,3.49
Aurelia Bassett,Black Bear Bar & Grill,645274,Natural Ice,4,1.99
Alida Spurgin,Nitecap,728178,Heineken Premium Light Lager,5,2.89
Alida Spurgin,Nitecap,728178,Iced Tea,3,1.99
Alida Spurgin,Nitecap,728178,Corona Light,4,2.49
Alida Spurgin,Nitecap,728178,Anchor Steam,4,4.75
Alida Spurgin,Nitecap,728178,Sierra Nevada Pale Ale,4,2.49
Isobel Vallee,Pig’s Eye Pub,582529,Labatt Blue Light,3,3.49
Isobel Vallee,Pig’s Eye Pub,582529,Molson Canadian Lager,2,4.49
Lavonia Suitt,The Honeywell,564837,Yuengling Traditional Amber Lager,3,2.99
Lavonia Suitt,The Honeywell,564837,Michelob Original Lager,1,3.49
Lavonia Suitt,The Honeywell,564837,Corona Extra,2,2.49
Lavonia Suitt,The Honeywell,564837,Guiness Extra Stout,1,2.69
Lavonia Suitt,The Honeywell,564837,Tecate,1,2.49
Joellen Connors,Mace,967256,Pabst Blue Ribbon,3,2.99
Joellen Connors,Mace,967256,Rolling Rock Extra Pale Ale,2,3.49
Danuta Russo,The Russian Lady,630210,Amstel Lager,1,4.99
Marvel Noles,Raines Law Room,399711,Beck’s,1,6.45
Marvel Noles,Raines Law Room,399711,Natural Light,3,2.99
Marvel Noles,Raines Law Room,399711,Michelob Ultra,5,3.99
Marvel Noles,Raines Law Room,399711,Bud Lite Platinum,3,2.99
Marvel Noles,Raines Law Room,399711,60 Minute IPA,5,5.49
Marvel Noles,Raines Law Room,399711,Fat Tire Belgian Style Ale,10,3.49
Stacie Seda,Dante,803313,Stella Artois,4,1.99
Stacie Seda,Dante,803313,Coors Banquet,5,1.49
Stacie Seda,Dante,803313,Bud Lite Platinum,2,1.49
Stacie Seda,Dante,803313,Miller Lite,2,1.49
Louis Curling,Holiday Cocktail Lounge,460974,Miller Lite,4,1.49
Louis Curling,Holiday Cocktail Lounge,460974,Labatt Blue,1,1.99
Louis Curling,Holiday Cocktail Lounge,460974,Labatt Blue Light,4,1.99
Louis Curling,Holiday Cocktail Lounge,460974,Shrimp Taco,1,1.49
Wendy Lorentzen,Mulligan’s,268452,Budweiser,1,3.49
Wendy Lorentzen,Mulligan’s,268452,Stella Artois,3,3.49
Wendy Lorentzen,Mulligan’s,268452,Lagunitas IPA,6,3.49
Wendy Lorentzen,Mulligan’s,268452,Yuengling Premium Beer,3,3.49
Gala Hong,Mace,565255,Anchor Steam,2,4.75
Gala Hong,Mace,565255,Lagunitas IPA,3,2.99
Gala Hong,Mace,565255,Redhook Long Hammer IPA,4,3.49
Gala Hong,Mace,565255,Samuel Adams Boston Lager,3,2.49
Gala Hong,Mace,565255,Guiness Draught,2,2.95
Gala Hong,Mace,565255,Onion Rings,2,3.99
Mathew Dryer,DC’s Tavern,654004,Yuengling Traditional Amber Lager,5,3.99
Mathew Dryer,DC’s Tavern,654004,Labatt Blue,1,3.99
Mathew Dryer,DC’s Tavern,654004,George Killian’s Irish Red,2,3.99
Mathew Dryer,DC’s Tavern,654004,Hofbraü Original,5,4.49
Mathew Dryer,DC’s Tavern,654004,Busch,4,4.99
Mathew Dryer,DC’s Tavern,654004,Samuel Adams Boston Lager,1,3.49
Mathew Dryer,DC’s Tavern,654004,Foster’s Lager,1,4.99
Mathew Dryer,DC’s Tavern,654004,120 Minute IPA,3,6.49
