transaction_id,drinker_name,bar_name,time,date,subtotal,tip,total
969124,Lashay Guthrie,Mulligan's,02:43:20,2018-11-30,44.88,5.74,53.76
842296,Lashay Guthrie,The Dead Rabbit,20:50:49,2018-11-27,34.91,4.8,42.16
716420,Lashay Guthrie,Zack's Oak Bar & Restaurant,20:16:46,2018-11-25,23.43,4.4,29.47
392249,Latarsha Holsapple,Bar Goto,23:25:56,2018-11-30,18.34,2.66,22.28
624726,Latarsha Holsapple,Maison Premiere,18:17:35,2018-11-22,32.69,5.14,40.12
733288,Latarsha Holsapple,Tørst,21:32:05,2018-11-30,67.89,12.41,85.05
699761,Latia Blaney,Grand Vin,22:30:41,2018-11-20,48.14,7.66,59.17
809769,Latia Blaney,Zack's Oak Bar & Restaurant,11:51:34,2018-11-9,75.28,12.24,92.79
120976,Latrice Hambleton,Cooper's Union,22:49:57,2018-11-26,9.96,1.98,12.64
273452,Latrice Hambleton,Cooper's Union,22:49:06,2018-11-24,55.83,7.86,67.6
382345,Latrice Hambleton,Cooper's Union,12:19:38,2018-11-16,44.87,8.55,56.56
733587,Latrice Hambleton,Cooper's Union,18:36:45,2018-11-18,37.41,7.05,47.08
545236,Latrice Hambleton,Northern Soul,22:03:47,2018-11-2,36.89,6.27,45.74
246581,Latrice Lamas,L BAR,11:32:45,2018-11-6,64.75,11.21,80.49
326822,Latrice Lamas,L BAR,00:25:42,2018-11-29,101.88,16.84,125.85
358502,Latrice Lamas,L BAR,02:17:59,2018-11-5,42.29,8.15,53.4
853913,Latrice Lamas,L BAR,19:14:42,2018-11-15,47.41,9.29,60.02
961301,Latrice Lamas,L BAR,22:48:11,2018-11-16,5.25,0.9,6.52
534940,Latrice Lamas,Side Bar,18:03:53,2018-11-15,19.44,1.95,22.75
547876,Latrice Lamas,Vaughan's Public House,22:06:42,2018-11-29,25.44,3.81,31.03
550570,Launa Monge,Cork City,13:05:58,2018-11-5,60.88,9.64,74.79
682141,Launa Monge,G.Millz Boken Roadhouse,22:40:23,2018-11-18,111.67,21.22,140.71
130238,Launa Monge,The Shepherd & the Knucklehead,02:24:11,2018-11-11,99.54,13.92,120.43
184931,Launa Monge,The Shepherd & the Knucklehead,21:45:06,2018-11-24,27.3,5.29,34.5
298598,Launa Monge,The Shepherd & the Knucklehead,18:09:17,2018-11-5,38.7,5.49,46.9
440406,Launa Monge,The Shepherd & the Knucklehead,16:46:48,2018-11-29,79.06,12.89,97.49
470273,Launa Monge,The Shepherd & the Knucklehead,20:17:12,2018-11-29,27.94,4.29,34.18
724726,Launa Monge,The Shepherd & the Knucklehead,21:45:13,2018-11-19,34.71,3.54,40.68
852104,Launa Monge,The Shepherd & the Knucklehead,21:28:25,2018-11-26,46.37,5.63,55.25
920555,Launa Monge,The Shepherd & the Knucklehead,23:28:17,2018-11-13,24.47,4.66,30.84
982157,Launa Monge,The Shepherd & the Knucklehead,16:53:59,2018-11-18,74.58,14.45,94.25
884891,Lauretta Leath,Rocking Horse Saloon,22:25:05,2018-11-23,29.9,4.12,36.12
764222,Lauretta Leath,The Russian Lady,00:06:00,2018-11-3,54.83,6.17,64.83
573389,Laverne Jakes,Cooper's Union,23:10:25,2018-11-5,78.78,13.84,98.13
259704,Laverne Jakes,Dante,21:17:54,2018-11-4,29.84,4.35,36.28
441941,Laverne Jakes,Mulligan's,18:59:53,2018-11-3,10.47,1.46,12.67
426268,Laveta Uplinger,Angel's Share,00:08:35,2018-11-16,102.99,15.78,125.98
144520,Laveta Uplinger,Blind Tiger Ale House,16:40:27,2018-11-11,30.21,3.15,35.47
402376,Laveta Uplinger,Dear Irving,10:14:41,2018-11-18,72.35,13.16,90.57
763282,Laveta Uplinger,Side Bar,18:11:41,2018-11-1,49.86,8.98,62.33
261693,Laveta Uplinger,The NoMad Bar,21:55:56,2018-11-27,85.82,8.93,100.75
873892,Laveta Uplinger,The Pig and Parrot,18:47:31,2018-11-2,92.78,12.91,112.19
406449,Lavinia Trojanowski,Mulligan's,20:12:15,2018-11-23,39.88,7.03,49.7
651176,Lavinia Trojanowski,Mulligan's,21:57:51,2018-11-29,11.97,1.93,14.74
879507,Lavinia Trojanowski,The NoMad Bar,20:58:49,2018-11-2,9.98,1.82,12.5
139626,Lavinia Trojanowski,Zack's Oak Bar & Restaurant,21:55:04,2018-11-6,60.35,6.93,71.5
971964,Lavone Hickox,McSorley's Old Ale House,00:12:00,2018-11-23,58.84,6.75,69.71
610246,Lavone Hickox,Nitecap,18:45:50,2018-11-8,61.58,11.48,77.37
177509,Lavone Manns,Angel's Share,21:37:39,2018-11-17,43.2,5.37,51.59
195414,Lavone Manns,Angel's Share,12:06:22,2018-11-15,50.39,7.78,61.7
201849,Lavone Manns,Angel's Share,18:37:26,2018-11-12,109.44,15.12,132.22
221612,Lavone Manns,Angel's Share,16:10:13,2018-11-16,43.41,6.71,53.16
275759,Lavone Manns,Angel's Share,17:08:27,2018-11-2,119.06,21.28,148.67
358994,Lavone Manns,Angel's Share,23:54:55,2018-11-26,107.28,14.46,129.25
505314,Lavone Manns,Angel's Share,16:41:36,2018-11-13,12.5,2.33,15.7
583650,Lavone Manns,Angel's Share,01:12:00,2018-11-25,53.21,6.01,62.95
608251,Lavone Manns,Angel's Share,17:06:37,2018-11-2,45.9,8.34,57.45
841235,Lavone Manns,Angel's Share,23:10:48,2018-11-22,34.62,3.53,40.58
905889,Lavone Manns,Angel's Share,20:47:49,2018-11-24,100.15,15.97,123.13
933443,Lavone Manns,Angel's Share,18:13:05,2018-11-9,51.89,6.98,62.5
229927,Lavonia Haymond,Angel's Share,18:38:59,2018-11-26,52.39,8.88,64.94
583261,Lavonia Haymond,Angel's Share,22:35:18,2018-11-13,37.91,4.47,45.04
669004,Lavonia Haymond,Angel's Share,23:24:11,2018-11-24,36.71,3.7,42.98
319713,Lavonia Haymond,Broken Shaker,10:44:29,2018-11-23,67.79,6.96,79.5
458080,Lavonia Haymond,Ghost Donkey,17:48:32,2018-11-18,37.15,7.31,47.06
830177,Lavonia Haymond,The Honeywell,08:49:20,2018-11-24,38.82,4.74,46.27
206511,Lavonia Haymond,The NoMad Bar,01:06:00,2018-11-15,105.68,12.83,125.9
370918,Lavonia Haymond,The NoMad Bar,17:08:39,2018-11-29,96.29,9.75,112.78
478164,Lavonia Haymond,The NoMad Bar,22:41:38,2018-11-1,34.42,4.03,40.86
557120,Lavonia Haymond,The NoMad Bar,17:27:58,2018-11-9,53.78,10.3,67.85
740727,Lavonia Suitt,Federal Cafe,15:16:38,2018-11-4,41.86,6.83,51.62
384172,Lavonia Suitt,Northern Soul,22:17:07,2018-11-1,30.41,5.21,37.75
189501,Lavonia Suitt,Pilsner Haus & Biergarden,15:55:32,2018-11-23,112.76,21.11,141.77
545682,Lavonia Suitt,Pilsner Haus & Biergarden,16:41:02,2018-11-17,16.47,2.98,20.61
564837,Lavonia Suitt,The Honeywell,00:41:52,2018-11-10,22.62,4.12,28.32
316167,Lawanna Merideth,Carpe Diem Pub & Restaurant,00:22:27,2018-11-12,49.32,4.99,57.76
205866,Lawanna Merideth,Finnegan's Pub,16:01:56,2018-11-1,39.36,5.61,47.73
216413,Lawanna Merideth,Louise & Jerry's,19:32:15,2018-11-29,71.8,9.26,86.09
230624,Lawanna Merideth,Louise & Jerry's,00:34:07,2018-11-23,31.4,3.82,37.42
393949,Lawanna Merideth,Louise & Jerry's,11:12:25,2018-11-29,22.93,2.41,26.94
534829,Lawanna Merideth,Louise & Jerry's,16:13:46,2018-11-11,73.79,11.08,90.03
572377,Lawanna Merideth,Louise & Jerry's,23:12:52,2018-11-22,58.82,8.63,71.57
579558,Lawanna Merideth,Louise & Jerry's,11:19:35,2018-11-2,28.39,3.54,33.92
604983,Lawanna Merideth,Louise & Jerry's,22:31:02,2018-11-25,11.96,2.2,15
655910,Lawanna Merideth,Louise & Jerry's,21:41:17,2018-11-1,57.83,6.1,67.98
691823,Lawanna Merideth,Louise & Jerry's,16:15:49,2018-11-20,30.42,5.56,38.11
795029,Lawanna Merideth,Louise & Jerry's,21:23:54,2018-11-27,14.96,2.3,18.3
358357,Layne Seely,Federal Cafe,00:12:48,2018-11-6,35.89,6.24,44.65
216780,Leandra Andrus,Phoenix Bar and Grille,23:45:41,2018-11-18,30.59,4.09,36.82
903060,Leandra Andrus,Rocking Horse Saloon,16:02:24,2018-11-9,60.31,6.87,71.4
758522,Leandra Andrus,Side Bar,11:43:58,2018-11-3,46.85,4.79,54.92
102236,Leandra Andrus,The NoMad Bar,23:17:59,2018-11-22,96.79,12.13,115.7
859473,Leandra Andrus,The Winston,11:23:57,2018-11-1,13.44,1.69,16.07
394952,Leatrice Nastasi,Moran's,11:27:14,2018-11-26,48.89,6.17,58.48
216080,Leatrice Nastasi,Primo's,23:47:17,2018-11-19,29.41,5.2,36.67
403322,Leatrice Nastasi,The Honeywell,16:33:00,2018-11-16,47.26,5.32,55.89
461235,Leia Larkin,Carpe Diem Pub & Restaurant,21:40:40,2018-11-6,31.87,6.36,40.46
465850,Leia Larkin,Maison Premiere,00:08:35,2018-11-8,35.3,4.72,42.49
476842,Leia Larkin,Northern Soul,20:40:46,2018-11-25,20.83,3.2,25.49
537071,Leia Larkin,Pouring Ribbons,19:56:31,2018-11-10,6.98,0.93,8.39
165756,Leia Larkin,Raines Law Room,21:52:24,2018-11-24,50.35,5.44,59.32
696483,Leia Larkin,The Blind Pig Pizza,16:19:03,2018-11-27,40.35,6.98,50.15
355343,Leia Larkin,Vaughan's Public House,21:52:20,2018-11-4,23.23,3.81,28.67
418558,Leighann Behm,Clover Club,21:55:45,2018-11-1,17.94,3.25,22.45
687733,Leighann Behm,Pouring Ribbons,19:53:17,2018-11-27,50.81,6.5,60.87
625986,Leila Kravitz,DC's Tavern,11:12:31,2018-11-29,98.67,11.28,116.86
333798,Leila Kravitz,The Pig and Parrot,00:05:27,2018-11-20,153.65,28.22,192.63
200715,Leila Kravitz,Zack's Oak Bar & Restaurant,17:15:48,2018-11-19,56.34,7.74,68.02
316681,Leila Kravitz,Zack's Oak Bar & Restaurant,00:12:00,2018-11-10,13.97,2.35,17.3
364995,Leila Kravitz,Zack's Oak Bar & Restaurant,11:19:49,2018-11-17,31.92,5.72,39.87
661699,Leila Kravitz,Zack's Oak Bar & Restaurant,17:46:12,2018-11-8,6.48,0.72,7.65
802363,Leila Kravitz,Zack's Oak Bar & Restaurant,22:54:42,2018-11-19,149.1,19.02,178.56
856909,Leila Kravitz,Zack's Oak Bar & Restaurant,22:36:00,2018-11-29,35.9,4.16,42.58
585265,Len Canavan,Carpe Diem Pub & Restaurant,21:06:50,2018-11-24,34.28,5.38,42.06
745344,Len Canavan,Federal Cafe,13:38:34,2018-11-24,43.39,5.44,51.87
629884,Len Canavan,Ghost Donkey,11:51:16,2018-11-10,34.66,5.52,42.6
226209,Len Canavan,Pilsner Haus & Biergarden,19:05:33,2018-11-1,38.42,7.18,48.29
774733,Len Canavan,The Aviary NYC,21:37:57,2018-11-16,68.67,11,84.48
728923,Len Canavan,The Dead Rabbit,16:53:47,2018-11-5,81.8,14.04,101.57
241189,Len Canavan,Vaughan's Public House,01:00:00,2018-11-6,22.93,3.72,28.26
297709,Len Canavan,Wilton House,13:50:02,2018-11-15,2.49,0.34,3
261996,Lenita Burciaga,Louise & Jerry's,18:12:31,2018-11-23,90.23,14.06,110.6
897674,Lenita Burciaga,Mulligan's,22:11:27,2018-11-16,81.81,11.85,99.39
123301,Lenita Burciaga,The Shepherd & the Knucklehead,18:05:23,2018-11-24,43.68,7.26,54
350328,Lenita Burciaga,The Shepherd & the Knucklehead,17:44:23,2018-11-18,15.71,2.66,19.47
431507,Lenita Burciaga,The Shepherd & the Knucklehead,11:14:18,2018-11-11,60.92,8.53,73.71
545514,Lenita Burciaga,The Shepherd & the Knucklehead,21:31:31,2018-11-10,51.85,7.8,63.28
678346,Lenita Burciaga,The Shepherd & the Knucklehead,07:51:41,2018-11-1,49.14,7.14,59.72
823049,Lenita Burciaga,The Shepherd & the Knucklehead,23:26:41,2018-11-23,37.14,5.83,45.57
180373,Lenny Funari,Cork City,00:04:53,2018-11-23,53.36,9.7,66.79
285468,Lenny Funari,Cork City,21:40:10,2018-11-9,17.45,3.2,21.87
328857,Lenny Funari,Cork City,20:51:50,2018-11-30,20.95,2.31,24.73
352253,Lenny Funari,Cork City,20:36:02,2018-11-23,11.96,2.3,15.1
628793,Lenny Funari,Cork City,14:02:05,2018-11-25,38.87,7.7,49.29
707587,Lenny Funari,Cork City,20:52:34,2018-11-9,53.84,8.43,66.04
764057,Lenny Funari,Cork City,16:30:20,2018-11-29,107.72,11.03,126.29
736730,Lenny Funari,Moran's,00:06:00,2018-11-30,108.38,21.06,137.03
761403,Lenny Funari,Northern Soul,20:37:44,2018-11-25,45.8,8.93,57.94
483956,Lenny Funari,Phoenix Bar and Grille,16:47:45,2018-11-13,16.44,2.89,20.48
157798,Leo Golder,Carpe Diem Pub & Restaurant,19:26:48,2018-11-12,39.73,7.65,50.16
325960,Leo Golder,Carpe Diem Pub & Restaurant,14:07:07,2018-11-3,41.33,6.43,50.66
486025,Leo Golder,Carpe Diem Pub & Restaurant,00:58:21,2018-11-19,58.26,8.78,71.12
735620,Leo Golder,Carpe Diem Pub & Restaurant,22:08:15,2018-11-26,34.57,3.99,40.98
846820,Leo Golder,Carpe Diem Pub & Restaurant,00:35:57,2018-11-15,22.41,2.79,26.77
800230,Leo Golder,Cooper's Union,23:29:36,2018-11-8,89.7,14.15,110.13
455357,Leo Gorgone,Clover Club,18:44:41,2018-11-29,28.11,4.22,34.3
451910,Leo Gorgone,Employees Only,23:12:00,2018-11-8,46.25,8.24,57.73
167580,Leo Gorgone,Rocking Horse Saloon,23:34:04,2018-11-6,13.96,2.16,17.1
916160,Leo Gorgone,The Russian Lady,17:03:05,2018-11-30,50.84,8.09,62.48
210372,Leonia Nalls,Black Bear Bar & Grill,20:18:54,2018-11-11,54.86,5.81,64.51
296405,Leonia Nalls,Grand Vin,18:06:55,2018-11-29,38.41,4.04,45.14
998009,Leonia Nalls,Grand Vin,21:05:15,2018-11-5,44.89,8.08,56.11
311811,Leonia Nalls,Pilsner Haus & Biergarden,22:01:12,2018-11-15,25.44,3.27,30.49
332903,Leonia Nalls,The Winston,21:44:06,2018-11-30,32.35,4.07,38.68
425653,Leonia Nalls,The Winston,22:11:56,2018-11-27,60.27,9.15,73.64
595986,Leonia Nalls,The Winston,22:28:34,2018-11-12,42.93,4.83,50.77
707916,Leonia Nalls,The Winston,22:07:27,2018-11-4,58.8,6.86,69.78
806301,Leonia Nalls,The Winston,20:20:49,2018-11-11,24.9,4.83,31.48
809266,Leonia Nalls,The Winston,22:21:55,2018-11-3,23.89,2.84,28.4
843950,Leonia Nalls,The Winston,23:59:18,2018-11-13,34.36,4.86,41.62
847016,Leonia Nalls,The Winston,17:08:24,2018-11-12,29.85,3.86,35.8
240150,Leonida Waldow,Bar Goto,02:37:38,2018-11-22,28.33,3.47,33.78
252365,Leonida Waldow,Bar Goto,12:41:42,2018-11-27,38.09,5.63,46.39
430421,Leonida Waldow,Bar Goto,22:30:37,2018-11-22,8.65,1.26,10.52
467775,Leonida Waldow,Bar Goto,16:56:40,2018-11-23,20.39,3.14,24.96
517407,Leonida Waldow,Bar Goto,19:42:24,2018-11-17,22.97,3.73,28.31
757459,Leonida Waldow,Bar Goto,14:39:17,2018-11-23,53.73,5.95,63.44
207474,Leonida Waldow,Ghost Donkey,18:22:39,2018-11-3,26.41,4.93,33.18
759748,Les Tiner,Angel's Share,20:40:03,2018-11-3,73.36,11.73,90.22
799301,Les Tiner,Pilsner Haus & Biergarden,01:09:14,2018-11-15,83.85,9.44,99.16
967893,Les Tiner,The Aviary NYC,22:46:24,2018-11-6,41.66,4.42,49
628185,Lesa Lucero,Blind Tiger Ale House,18:44:19,2018-11-23,79.36,15.58,100.49
318500,Lesa Lucero,G.Millz Boken Roadhouse,18:55:35,2018-11-29,41.71,8.32,52.95
693210,Leslee Ortegon,DC's Tavern,23:17:59,2018-11-15,15.96,2.71,19.79
249556,Leslee Ortegon,Finnegan's Pub,15:35:03,2018-11-2,48.74,4.95,57.1
346643,Leslee Ortegon,Finnegan's Pub,20:42:56,2018-11-3,12.45,2.41,15.73
369968,Leslee Ortegon,Finnegan's Pub,00:53:56,2018-11-6,18.23,3.09,22.6
493553,Leslee Ortegon,Finnegan's Pub,02:47:05,2018-11-27,37.86,6.35,46.86
831429,Leslee Ortegon,Finnegan's Pub,20:36:09,2018-11-8,54.3,9.24,67.34
867837,Leslee Ortegon,Finnegan's Pub,18:10:41,2018-11-24,21.42,2.38,25.3
916797,Leslee Ortegon,Finnegan's Pub,23:55:25,2018-11-24,24.41,2.67,28.79
958866,Leslee Ortegon,Finnegan's Pub,20:34:14,2018-11-17,66.96,8.05,79.7
460282,Leslee Ortegon,The Winston,22:13:59,2018-11-17,34.85,5.1,42.39
223482,Letha Taliaferro,Louise & Jerry's,02:41:31,2018-11-8,13.96,2.63,17.57
365048,Letha Taliaferro,Louise & Jerry's,23:48:31,2018-11-17,60.34,10.38,74.95
643523,Letha Taliaferro,Louise & Jerry's,17:42:00,2018-11-11,36.91,7.2,46.69
645020,Letha Taliaferro,Louise & Jerry's,22:23:29,2018-11-13,25.42,2.86,30.06
862604,Letha Taliaferro,Louise & Jerry's,19:46:47,2018-11-22,107.72,18.47,133.73
922714,Letha Taliaferro,Louise & Jerry's,21:05:06,2018-11-2,32.4,5.84,40.51
975424,Letha Taliaferro,Louise & Jerry's,17:53:04,2018-11-1,71.8,9.29,86.12
321928,Li Stanek,Cork City,00:22:14,2018-11-26,37.18,5.8,45.58
386211,Li Stanek,Rocking Horse Saloon,18:32:19,2018-11-2,35.39,6.6,44.46
174049,Libbie Drapeau,Carpe Diem Pub & Restaurant,20:10:09,2018-11-16,4.48,0.87,5.66
254196,Libbie Drapeau,Cooper's Union,17:59:56,2018-11-6,34.88,6.73,44.05
836139,Libbie Drapeau,Phoenix Bar and Grille,21:41:27,2018-11-2,70.81,10.24,86.01
838048,Libbie Drapeau,Raines Law Room,14:06:21,2018-11-1,55.82,5.62,65.35
237562,Libbie Drapeau,The Honeywell,18:53:42,2018-11-29,48.4,4.97,56.76
257518,Lilian Bieniek,Carpe Diem Pub & Restaurant,01:09:12,2018-11-22,22.77,2.85,27.21
145300,Lilian Bieniek,Holiday Cocktail Lounge,21:56:32,2018-11-2,32.36,3.98,38.6
549396,Lilian Bieniek,McSorley's Old Ale House,02:26:22,2018-11-1,13.96,1.87,16.81
850468,Lilian Bieniek,Moran's,17:36:30,2018-11-24,51.3,5.76,60.65
854402,Lilian Donahue,Aldo Sohm Wine Bar,16:12:49,2018-11-1,25.7,3.02,30.52
463199,Lilian Donahue,Dante,19:44:13,2018-11-17,37.83,7.4,47.88
543141,Lilian Donahue,Dante,00:20:16,2018-11-3,34.35,4.71,41.46
766445,Lilian Donahue,Dante,18:17:00,2018-11-3,13.42,2.45,16.81
798840,Lilian Donahue,Dante,23:00:27,2018-11-29,28.41,4.5,34.9
849928,Lilian Donahue,Dante,11:59:00,2018-11-2,27.39,5.45,34.76
852208,Lilian Donahue,Dante,00:48:16,2018-11-11,28.4,3.02,33.41
878095,Lilian Donahue,Dante,16:49:08,2018-11-3,23.59,2.49,27.73
918100,Lilian Donahue,Dante,00:55:08,2018-11-5,33.37,5.03,40.74
452885,Lilian Donahue,The Aviary NYC,20:10:44,2018-11-26,29.9,3.87,35.86
326231,Lilian Donahue,Tørst,02:47:59,2018-11-16,43.44,4.48,50.96
710884,Lilly Kale,Bar5,23:15:48,2018-11-12,52.37,5.73,61.77
803970,Lilly Kale,Carpe Diem Pub & Restaurant,22:31:26,2018-11-20,73.05,14.35,92.51
862353,Lilly Kale,The Dead Rabbit,17:58:24,2018-11-22,3.99,0.46,4.73
861442,Lindy League,Federal Cafe,19:21:09,2018-11-3,52.36,10.06,66.09
264396,Lindy League,L BAR,16:01:11,2018-11-3,39.49,4.6,46.86
190991,Lindy League,Pig's Eye Pub,23:15:10,2018-11-23,21.94,4.27,27.75
616793,Lindy League,Pig's Eye Pub,13:05:39,2018-11-18,118.21,18.65,145.13
153694,Lindy League,Rocking Horse Saloon,19:26:42,2018-11-22,38.88,7.23,48.83
213660,Lindy League,Rocking Horse Saloon,17:07:09,2018-11-18,11.97,2.06,14.87
259789,Lindy League,Rocking Horse Saloon,21:44:47,2018-11-8,47.87,8.25,59.47
457392,Lindy League,Rocking Horse Saloon,11:38:34,2018-11-13,51.35,5.3,60.25
661670,Lindy League,Rocking Horse Saloon,21:31:37,2018-11-10,79.76,14.46,99.8
745715,Lindy League,Rocking Horse Saloon,18:41:38,2018-11-24,37.4,5.63,45.65
839522,Lindy League,Rocking Horse Saloon,23:37:11,2018-11-9,42.38,6.23,51.57
953270,Lindy League,Rocking Horse Saloon,19:44:48,2018-11-10,22.43,2.53,26.53
590051,Ling Croley,Dear Irving,21:28:35,2018-11-6,72.84,12.33,90.27
110172,Ling Croley,Moran's,22:45:54,2018-11-9,71.66,10.62,87.29
286967,Ling Croley,Nitecap,21:32:17,2018-11-17,5.49,0.95,6.83
850433,Ling Croley,The Ale House,16:48:20,2018-11-25,21.95,2.27,25.76
326771,Linwood Carpentier,Cork City,16:11:45,2018-11-13,79.97,10.07,95.64
920973,Linwood Carpentier,G.Millz Boken Roadhouse,22:52:14,2018-11-3,74.21,10.1,89.51
202080,Linwood Carpentier,The Winston,16:57:51,2018-11-30,16.42,2.91,20.48
527895,Linwood Carpentier,The Winston,21:23:45,2018-11-25,69.22,9.08,83.15
540377,Linwood Carpentier,The Winston,16:53:59,2018-11-25,1.99,0.26,2.39
555515,Linwood Carpentier,The Winston,21:42:58,2018-11-24,14.44,2.56,18.01
599796,Linwood Carpentier,The Winston,21:31:53,2018-11-9,35.87,6.61,44.99
784882,Linwood Carpentier,The Winston,16:05:50,2018-11-23,12.94,2.32,16.17
823810,Linwood Carpentier,The Winston,16:42:41,2018-11-4,58.78,8.08,70.97
895834,Linwood Carpentier,The Winston,21:02:29,2018-11-24,28.38,4.85,35.22
716623,Lisabeth Gethers,Louise & Jerry's,22:24:56,2018-11-4,52.33,7.82,63.81
453591,Lisabeth Gethers,Zack's Oak Bar & Restaurant,17:09:35,2018-11-6,37.91,7.51,48.07
993263,Lisabeth Gethers,Zack's Oak Bar & Restaurant,17:39:45,2018-11-30,28.41,4.22,34.62
108035,Lisha Bence,The Honeywell,11:06:57,2018-11-2,12.34,1.88,15.09
150060,Lisha Bence,The Honeywell,17:27:33,2018-11-20,108.4,18.17,134.15
386666,Lisha Bence,The Honeywell,21:12:32,2018-11-25,32.9,3.59,38.79
563101,Lisha Bence,The Honeywell,22:29:17,2018-11-10,37.76,7.05,47.46
584763,Lisha Bence,The Honeywell,00:47:00,2018-11-2,78.13,7.82,91.42
696451,Lisha Bence,The Honeywell,21:59:57,2018-11-3,10.47,1.81,13.01
105162,Lissa Wedderburn,G.Millz Boken Roadhouse,22:08:14,2018-11-11,19.95,3.97,25.32
108858,Lissa Wedderburn,G.Millz Boken Roadhouse,12:19:24,2018-11-5,38.89,5.88,47.49
301949,Lissa Wedderburn,G.Millz Boken Roadhouse,00:36:16,2018-11-8,28.43,4.45,34.87
433147,Lissa Wedderburn,G.Millz Boken Roadhouse,22:34:14,2018-11-16,89.06,14.75,110.04
707678,Lissa Wedderburn,G.Millz Boken Roadhouse,20:40:20,2018-11-30,88.77,11,105.99
831244,Lissa Wedderburn,G.Millz Boken Roadhouse,01:26:45,2018-11-23,58.31,9.38,71.77
849353,Lissa Wedderburn,G.Millz Boken Roadhouse,18:46:37,2018-11-1,20.94,3.47,25.87
942289,Lissa Wedderburn,G.Millz Boken Roadhouse,01:00:00,2018-11-9,17.97,2.6,21.83
501587,Lissa Wedderburn,Grand Vin,11:59:43,2018-11-9,70.22,11.11,86.25
579696,Lissa Wedderburn,Moran's,21:39:32,2018-11-23,59.4,11.82,75.38
662681,Lissa Wedderburn,Moran's,21:45:10,2018-11-8,27.45,4.6,33.97
135479,Lissa Wedderburn,Pilsner Haus & Biergarden,11:27:19,2018-11-9,110.28,14.7,132.7
615981,Lissa Wedderburn,Wilton House,22:32:32,2018-11-17,44.73,6.59,54.45
171287,Lizeth Bissonnette,Grand Vin,16:38:43,2018-11-18,72.83,8.24,86.17
812477,Lois Bones,The Blind Pig Pizza,21:13:17,2018-11-25,41.38,4.74,49.02
585608,Lois Bones,The Winston,16:53:59,2018-11-17,35.87,4.09,42.47
526888,Lola Goings,Raines Law Room,14:07:49,2018-11-20,77.3,12.59,95.31
420385,Loni Dann,Black Bear Bar & Grill,12:57:34,2018-11-11,45.89,7.67,56.77
198418,Loni Dann,Finnegan's Pub,17:05:31,2018-11-8,30.4,3.1,35.63
802494,Loni Dann,The Blind Pig Pizza,22:22:03,2018-11-29,37.46,5.03,45.12
489365,Lonna Manske,Dear Irving,23:44:40,2018-11-12,84.32,11.85,102.07
740644,Lonna Manske,Pouring Ribbons,18:01:43,2018-11-9,38.85,5.2,46.77
916091,Lori Stott,Carpe Diem Pub & Restaurant,18:30:55,2018-11-23,90.72,15.83,112.9
954438,Lori Stott,DC's Tavern,17:24:16,2018-11-23,53.87,8.95,66.59
729778,Lori Stott,Finnegan's Pub,19:42:49,2018-11-23,5.98,1.08,7.48
147660,Lori Stott,Mulligan's,14:59:45,2018-11-22,51.86,7.92,63.41
252314,Lori Stott,Mulligan's,22:36:49,2018-11-1,19.94,3.42,24.75
274169,Lori Stott,Mulligan's,13:01:58,2018-11-17,64.3,8.6,77.4
421949,Lori Stott,Mulligan's,02:32:37,2018-11-24,69.29,10.26,84.4
500046,Lori Stott,Mulligan's,11:55:30,2018-11-8,39.39,6.67,48.82
592976,Lori Stott,Mulligan's,17:43:23,2018-11-23,12.46,1.56,14.89
620692,Lori Stott,Mulligan's,23:25:20,2018-11-18,27.42,5.41,34.75
629746,Lori Stott,Mulligan's,23:01:35,2018-11-15,17.45,3.26,21.93
864592,Lori Stott,Mulligan's,14:47:02,2018-11-9,39.89,7.81,50.49
967008,Lori Stott,The Ale House,10:36:43,2018-11-3,11.96,2,14.79
524186,Lorriane Rhett,Attaboy,23:13:36,2018-11-24,11.96,1.75,14.55
236302,Lorriane Rhett,Cork City,18:56:59,2018-11-23,78.05,13.62,97.13
773311,Lorriane Rhett,Maison Premiere,20:44:36,2018-11-30,14.45,1.55,17.02
127269,Lorriane Rhett,Northern Soul,21:00:28,2018-11-18,15,2.68,18.73
129337,Lorriane Rhett,Vaughan's Public House,20:39:43,2018-11-29,38.95,6.97,48.64
877035,Lorriane Rhett,Wilton House,00:09:15,2018-11-24,85.27,14.8,106.04
966524,Lory Kramer,Blind Tiger Ale House,19:21:25,2018-11-16,46.16,8.6,57.99
572113,Lory Kramer,Dante,18:56:49,2018-11-29,35.91,6.3,44.72
942833,Lory Kramer,McSorley's Old Ale House,19:36:45,2018-11-23,46.87,6.81,56.96
577432,Lory Kramer,The Press,17:22:32,2018-11-23,68.76,10.43,84
679719,Lory Kramer,Tørst,11:38:16,2018-11-13,32.66,6.24,41.19
781483,Lory Kramer,Vaughan's Public House,23:16:58,2018-11-23,67.52,11.81,84.06
286876,Louis Curling,Bar5,11:24:21,2018-11-30,94.73,11.02,112.38
692310,Louis Curling,Bar5,07:45:45,2018-11-10,105.25,15.62,128.24
717594,Louis Curling,DC's Tavern,20:48:14,2018-11-19,69.66,13.52,88.06
928329,Louis Curling,DC's Tavern,11:36:00,2018-11-13,53.36,7.88,64.97
460974,Louis Curling,Holiday Cocktail Lounge,23:40:48,2018-11-1,17.4,2.73,21.34
189737,Louis Curling,Mulligan's,19:40:20,2018-11-24,66.3,7.93,78.87
