name,bar,transaction_id,subtotal,tip,total
Margarete Woodbridge,Zack’s Oak Bar & Restaurant,884978,61.32,0.15,75.74
Marget Olivas,Carpe Diem Pub & Restaurant,710500,36.66,0.2,47
Marget Olivas,Holiday Cocktail Lounge,130742,23.37,0.15,28.87
Marget Olivas,Mulligan’s,260675,94.8,0.12,113.69
Marget Olivas,Raines Law Room,730333,40.75,0.13,49.41
Marget Olivas,The Shepherd & the Knucklehead,175494,50.66,0.16,62.89
Margie Leffel,Mayahuel,838564,43.37,0.11,51.62
Margie Leffel,The NoMad Bar,457712,115.8,0.11,137.56
Margo Faunce,Primo’s,170746,81.13,0.15,99.56
Margo Faunce,Primo’s,258145,42.88,0.19,54.43
Margo Faunce,Primo’s,327788,89.6,0.13,108.64
Margo Faunce,Primo’s,357821,82.82,0.16,102.74
Margo Faunce,Primo’s,468964,44.81,0.2,57.42
Margo Faunce,Primo’s,606028,58.78,0.18,74.01
Margo Faunce,Primo’s,608893,30.92,0.11,36.73
Margo Faunce,Primo’s,625472,70.74,0.14,86.6
Margo Faunce,Primo’s,754763,53.37,0.19,67.87
Margo Faunce,Primo’s,770481,77.28,0.11,92.17
Margo Faunce,Primo’s,926417,75.63,0.18,95.86
Margret Falzone,L BAR,391924,37.08,0.11,43.85
Margret Falzone,L BAR,465285,49.05,0.15,60.24
Margret Falzone,L BAR,555840,21.69,0.16,26.92
Margret Falzone,L BAR,571762,67.78,0.19,86.13
Margret Falzone,L BAR,944305,28.42,0.11,33.84
Margret Falzone,The Blind Pig Pizza,260689,82.06,0.15,101.01
Margret Regner,Cooper’s Union,151716,45.89,0.16,56.83
Margret Regner,Cooper’s Union,482518,49.85,0.12,59.58
Margret Regner,Cooper’s Union,610815,55.84,0.11,66.2
Margret Regner,Cooper’s Union,714473,7.98,0.14,9.7
Margret Regner,Cooper’s Union,818700,37.4,0.17,46.73
Margret Regner,Cooper’s Union,833313,104.16,0.18,131.8
Margret Regner,Cooper’s Union,870611,104.71,0.14,128.1
Margret Regner,Northern Soul,448677,9.39,0.12,11.3
Margret Regner,Phoenix Bar and Grille,661071,7.93,0.2,10.18
Margret Regner,The Shepherd & the Knucklehead,394649,84.24,0.16,104.62
Mariam Short,Attaboy,760304,56.82,0.19,72.3
Mariam Short,Dear Irving,367625,17.96,0.17,22.56
Mariam Short,Dear Irving,673609,68.38,0.16,85.18
Mariam Short,Dutch Kills,411593,50.81,0.15,62.66
Mariella Boze,Northern Soul,355901,35.29,0.17,44.25
Mariette Krupa,Aldo Sohm Wine Bar,350016,49.64,0.19,63.36
Mariette Krupa,Attaboy,901661,108.21,0.17,135.38
Mariette Krupa,McSorley’s Old Ale House,450732,46.38,0.18,58.39
Marine Fagundes,Bar5,596326,27.43,0.2,35.22
Marine Fagundes,Phoenix Bar and Grille,860208,32.79,0.2,42.08
Marine Muirhead,L BAR,279801,32.4,0.15,39.73
Marine Muirhead,Pig’s Eye Pub,813480,33.41,0.17,41.68
Marine Muirhead,Rocking Horse Saloon,829364,50.34,0.14,61.66
Marine Muirhead,The Blind Pig Pizza,108407,46.85,0.11,55.4
Marine Muirhead,The Blind Pig Pizza,274647,19.44,0.1,22.9
Marine Muirhead,The Blind Pig Pizza,361503,66.67,0.17,83.11
Marine Muirhead,The Blind Pig Pizza,398025,4.98,0.18,6.31
Marine Muirhead,The Blind Pig Pizza,425369,37.38,0.14,45.44
Marine Muirhead,The Blind Pig Pizza,506374,27.41,0.11,32.5
Marine Muirhead,The Blind Pig Pizza,517831,73.33,0.16,90.73
Marine Muirhead,The Blind Pig Pizza,939268,31.69,0.13,38.17
Marine Muirhead,The Press,874476,14.45,0.14,17.65
Maris Ogorman,DC’s Tavern,347175,15.96,0.13,19.35
Maris Ogorman,The Russian Lady,744747,38.89,0.17,48.71
Maris Ogorman,Vaughan’s Public House,351137,13.45,0.18,16.97
Marissa Humes,The Ale House,721801,39.86,0.14,48.78
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,68.31,0.16,84.97
Marla Eves,The Dead Rabbit,803285,28.93,0.11,34.47
Marlana Lovingood,Clover Club,327935,22.92,0.1,27
Marlana Lovingood,Clover Club,503318,9.96,0.11,11.78
Marlana Lovingood,Federal Cafe,235612,3.99,0.15,4.91
Marlana Lovingood,Mayahuel,315008,56.95,0.15,69.89
Marlana Lovingood,Primo’s,140706,18.45,0.13,22.28
Marlana Lovingood,Primo’s,154202,43.39,0.11,51.31
Marlana Lovingood,Primo’s,909929,91.18,0.16,113.25
Marlana Lovingood,The Aviary NYC,124791,64.49,0.17,80.68
Marna Jordahl,Mulligan’s,608924,49.85,0.12,59.99
Marna Jordahl,The Aviary NYC,222876,22.92,0.13,27.68
Marna Jordahl,The Honeywell,996310,37.37,0.16,46.36
Marquetta Hollis,Holiday Cocktail Lounge,325052,25.36,0.17,31.74
Marquetta Hollis,McSorley’s Old Ale House,294463,41.4,0.1,48.91
Marquetta Hollis,McSorley’s Old Ale House,338719,83.79,0.11,99.72
Marquetta Hollis,McSorley’s Old Ale House,348199,62.35,0.13,75.43
Marquetta Hollis,McSorley’s Old Ale House,727760,34.41,0.2,44.01
Marquetta Hollis,Pouring Ribbons,458922,68.27,0.12,81.61
Marquetta Hollis,The Aviary NYC,266746,27.42,0.12,32.72
Marquitta Oliver,Black Bear Bar & Grill,975566,68.23,0.11,80.85
Marquitta Oliver,Cooper’s Union,738192,29.92,0.18,37.79
Marquitta Oliver,Finnegan’s Pub,242924,65.81,0.15,80.77
Marquitta Oliver,Northern Soul,321883,16.81,0.19,21.41
Marquitta Oliver,Northern Soul,377098,39.62,0.13,47.73
Marquitta Oliver,Northern Soul,491789,66.36,0.11,78.84
Marquitta Oliver,Northern Soul,524534,20.49,0.19,26.08
Marquitta Oliver,Northern Soul,612471,52.69,0.16,65.38
Marquitta Oliver,Northern Soul,888689,17.93,0.14,21.79
Marquitta Oliver,The Winston,198269,23.88,0.16,29.62
Marta Emerick,Carpe Diem Pub & Restaurant,553496,69.44,0.12,83.42
Marta Emerick,Grand Vin,222293,70.64,0.15,86.97
Marta Emerick,Grand Vin,224044,62.37,0.1,73.59
Marta Emerick,Grand Vin,229699,71.52,0.16,88.69
Marta Emerick,Grand Vin,259144,9.37,0.19,11.89
Marta Emerick,Grand Vin,597292,17.94,0.2,22.96
Marta Emerick,Grand Vin,908191,18.34,0.15,22.58
Marta Emerick,Grand Vin,987585,92.28,0.13,111.94
Marta Emerick,The Pig and Parrot,831212,40.91,0.11,48.55
Marta Emerick,Zack’s Oak Bar & Restaurant,481327,74.78,0.19,95.34
Marvel Noles,Dante,821977,27.09,0.13,32.67
Marvel Noles,Raines Law Room,399711,106.69,0.18,135.04
Marvel Noles,The Press,331080,44.85,0.14,54.93
Maryann Rankin,DC’s Tavern,424571,53.39,0.16,66.02
Maryland Wishart,Primo’s,227752,25.92,0.17,32.47
Masako Mccranie,L BAR,243228,21.42,0.17,26.71
Masako Mccranie,L BAR,247662,32.88,0.15,40.32
Masako Mccranie,L BAR,319024,43.68,0.11,51.7
Masako Mccranie,L BAR,846325,59.85,0.19,76.33
Masako Mccranie,Rocking Horse Saloon,968235,48.87,0.19,61.97
Mathew Dryer,DC’s Tavern,654004,112.75,0.15,138.34
Mathew Dryer,DC’s Tavern,713826,48.39,0.12,57.75
Mathew Dryer,The Ale House,111176,13.44,0.2,17.23
Mathew Dryer,The Ale House,120985,45.66,0.13,55.35
Mathew Dryer,The Ale House,216671,37.88,0.11,45.15
Mathew Dryer,The Ale House,246023,6.98,0.2,8.95
Mathew Dryer,The Ale House,328908,27.16,0.14,33.13
Mathew Dryer,The Ale House,425558,36.39,0.12,43.56
Mathew Dryer,The Ale House,546572,29.65,0.15,36.56
Mathew Dryer,The Ale House,614891,1.99,0.15,2.45
Mathew Dryer,The Ale House,624333,55.29,0.15,68
Mathew Dryer,The Ale House,706205,62.07,0.13,75.26
Mathew Dryer,The Ale House,922331,46.85,0.17,58.47
Mathew Dryer,The Ale House,934960,23.92,0.15,29.31
Mathew Dryer,Wilton House,250848,84.8,0.18,107.2
Mathew Dryer,Zack’s Oak Bar & Restaurant,664653,37.41,0.12,44.89
Mathilda Partlow,Finnegan’s Pub,168594,293.73,0.11,348
Mathilda Partlow,Northern Soul,779102,39.93,0.1,47.11
Mathilda Partlow,Phoenix Bar and Grille,184346,58.92,0.16,73.12
Mathilda Partlow,Phoenix Bar and Grille,203873,23.23,0.18,29.33
Mathilda Partlow,Phoenix Bar and Grille,687905,65.98,0.15,80.89
Mathilda Partlow,Pilsner Haus & Biergarden,874184,26.45,0.15,32.63
Mathilda Partlow,The Ale House,568959,61.73,0.16,76.52
Mathilde Folks,Mace,155322,17.44,0.16,21.74
Mathilde Folks,Mace,497386,57.14,0.19,72.88
Mathilde Folks,Mace,537248,51.37,0.13,61.96
Mathilde Folks,Mace,618119,27.92,0.19,35.6
Mathilde Folks,Mace,657288,6.48,0.18,8.17
Mathilde Folks,Mace,682751,28.36,0.12,33.9
Mathilde Folks,Mace,771332,32.9,0.18,41.51
Mathilde Folks,Mace,987034,62.26,0.15,76.79
Maud Frank,Phoenix Bar and Grille,285427,26.69,0.12,31.96
Maud Frank,Phoenix Bar and Grille,741945,85.74,0.12,103.14
Maud Frank,Pouring Ribbons,765873,14.94,0.11,17.8
Mayra Granier,Angel’s Share,469628,55.87,0.17,70.08
Mayra Granier,Bar Goto,563293,48.25,0.12,57.75
Mayra Granier,Bar Goto,879491,32.12,0.17,40.11
Mayra Mash,L BAR,149512,55.86,0.17,69.82
Mayra Mash,Moran’s,519272,119.77,0.16,148.43
Mayra Mash,Phoenix Bar and Grille,792344,44.85,0.19,56.87
Mayra Mash,The Shepherd & the Knucklehead,951652,17.34,0.19,22.08
Mayra Newbold,Tørst,172575,77.42,0.16,96.42
Mayra Newbold,Tørst,193652,27.85,0.17,35.01
Mayra Newbold,Tørst,251015,58.64,0.18,74.33
Mayra Newbold,Tørst,327996,15.45,0.15,19.04
Mayra Newbold,Tørst,431060,57.26,0.17,71.98
Mayra Newbold,Tørst,643039,17.94,0.14,21.94
Mayra Newbold,Tørst,890797,47.08,0.19,59.73
Mayra Newbold,Tørst,941694,67.64,0.2,86.81
Meaghan Liakos,Attaboy,458051,67.16,0.18,84.61
Meaghan Liakos,DC’s Tavern,436246,124.54,0.16,154.7
Meaghan Liakos,Federal Cafe,414563,64.32,0.12,76.81
Meaghan Liakos,Mayahuel,296129,59.88,0.17,74.69
Meaghan Liakos,Northern Soul,375172,29.84,0.12,35.7
Meaghan Liakos,Raines Law Room,183340,38.89,0.11,46.34
Meaghan Liakos,Wilton House,817271,103.79,0.13,125.48
Mechelle Streich,Pilsner Haus & Biergarden,146440,70.35,0.12,84.55
Mechelle Streich,The Ale House,144682,27.39,0.17,34.42
Mechelle Streich,The Ale House,254727,37.86,0.12,45.47
Mechelle Streich,The Ale House,355799,45.86,0.13,55.49
Mechelle Streich,The Ale House,438674,34.38,0.15,42.45
Mechelle Streich,The Ale House,736633,16.45,0.13,19.82
Mechelle Streich,The Ale House,883202,75.28,0.12,90.41
Mechelle Streich,The Ale House,969258,39.83,0.19,50.6
Mechelle Streich,The Pig and Parrot,482783,87.8,0.19,112.15
Meg Morlan,Mulligan’s,546158,61.32,0.1,72.46
Meg Morlan,Pilsner Haus & Biergarden,972861,87.8,0.16,108.79
Meg Morlan,Side Bar,776432,66.3,0.19,84.48
Meg Morlan,The NoMad Bar,890079,22.45,0.16,27.82
Mei Shao,DC’s Tavern,986815,19.95,0.13,24.13
Mei Shao,Mace,532135,17.46,0.17,21.91
Mel Boese,Mace,466346,13.95,0.18,17.55
Mel Boese,Tørst,367060,32.86,0.13,39.71
Melaine Story,Cooper’s Union,980095,40.37,0.17,50.33
Melaine Story,McSorley’s Old Ale House,897010,86.76,0.1,102.25
Melaine Story,Phoenix Bar and Grille,354256,51.31,0.13,61.82
Melaine Story,The Honeywell,979514,52.81,0.17,65.93
Melanie Austin,Blind Tiger Ale House,447854,14.96,0.19,19.1
Melanie Austin,Northern Soul,118536,31.38,0.12,37.49
Melanie Austin,Phoenix Bar and Grille,666711,20.72,0.15,25.4
Melanie Austin,Rocking Horse Saloon,111295,27.91,0.15,34.33
Mellisa Fagan,Federal Cafe,303327,23.44,0.18,29.59
Mellisa Fagan,L BAR,543348,94.52,0.12,113.68
Mellisa Fagan,The Press,837677,43.35,0.1,51.06
Mercy Kromer,Grand Vin,655592,97.78,0.13,118.6
Mercy Kromer,Rocking Horse Saloon,400480,28.91,0.18,36.55
Mercy Kromer,The Dead Rabbit,868667,90.89,0.1,107.21
Mercy Kromer,The Pig and Parrot,720498,85.33,0.2,109.54
Meredith Gobeil,Cork City,544328,6.88,0.18,8.72
Meredith Gobeil,Cork City,683036,24.93,0.16,31.03
Meredith Gobeil,Cork City,894829,89.32,0.1,105.28
Meredith Gobeil,Northern Soul,272099,32.19,0.2,41.2
Meredith Gobeil,Pilsner Haus & Biergarden,770320,48.9,0.12,58.57
Meredith Gobeil,Pilsner Haus & Biergarden,924109,86.82,0.17,108.52
Meredith Gobeil,The Shepherd & the Knucklehead,109467,113.95,0.17,143.26
Meredith Gobeil,The Winston,169406,45.31,0.17,56.65
Meredith Singleterry,Aldo Sohm Wine Bar,943110,46.04,0.2,59.06
Meredith Singleterry,Dutch Kills,965884,65.8,0.13,79.78
Meredith Singleterry,Grand Vin,577635,59.36,0.16,73.92
Meredith Singleterry,Pig’s Eye Pub,963170,48.36,0.18,60.96
Merlene Mattison,Carpe Diem Pub & Restaurant,424155,23.42,0.18,29.46
Merlene Mattison,Carpe Diem Pub & Restaurant,624761,27.22,0.17,33.95
Merlene Mattison,Carpe Diem Pub & Restaurant,737833,50.94,0.13,61.46
Merlene Mattison,Cooper’s Union,973839,69.28,0.13,84.05
Merlene Mattison,Mulligan’s,372877,43.87,0.17,54.74
Merlene Mattison,Mulligan’s,438270,29.91,0.15,36.96
Merlene Mattison,Mulligan’s,651880,21.94,0.12,26.31
Merlene Mattison,Mulligan’s,934926,38.38,0.16,47.51
Merlene Mattison,Northern Soul,413010,1.49,0.14,1.82
Merrilee Barlow,Raines Law Room,231675,36.88,0.17,46.2
Merrilee Barlow,The Russian Lady,831343,38.37,0.14,46.74
Merrilee Chalmers,Carpe Diem Pub & Restaurant,909103,59.13,0.17,73.89
Merrilee Chalmers,Cooper’s Union,175301,31.41,0.17,39.17
Merrilee Chalmers,Cooper’s Union,326384,64.8,0.14,79.01
Merrilee Chalmers,Cooper’s Union,512784,72.79,0.15,89.28
Merrilee Chalmers,Cooper’s Union,551677,50.85,0.12,60.9
Merrilee Chalmers,Cooper’s Union,662237,31.4,0.16,38.84
Merrilee Chalmers,Cooper’s Union,680098,21.93,0.18,27.6
Merrilee Chalmers,Cooper’s Union,876078,30.4,0.11,36.18
Merrilee Chalmers,Zack’s Oak Bar & Restaurant,844376,11.96,0.16,14.82
Meta Fleckenstein,Cork City,270903,26.92,0.15,33.16
Meta Fleckenstein,Death & Company,894930,24.94,0.19,31.74
Michaele Fling,Dutch Kills,100537,45.84,0.14,56.14
Michaele Fling,Dutch Kills,108954,44.34,0.15,54.65
Michaele Fling,Dutch Kills,212075,10.47,0.15,12.9
Michaele Fling,Dutch Kills,222691,30.79,0.18,39
Michaele Fling,Dutch Kills,664621,40.37,0.19,51.41
Michaele Fling,Raines Law Room,171341,17.94,0.18,22.63
Michaele Fling,Tørst,337364,25.88,0.15,31.86
Michaele Fling,Tørst,370900,44.25,0.16,55.1
Michaele Fling,Tørst,521806,38.36,0.14,46.93
Michaele Fling,Tørst,672995,35.88,0.19,45.77
Michale Soileau,Louise & Jerry’s,546927,79.72,0.12,95.15
Michale Soileau,Raines Law Room,771754,83.23,0.16,103.66
Michale Soileau,The Russian Lady,785803,63.31,0.18,79.81
Micheline Lipka,Cooper’s Union,307764,27.92,0.13,33.84
Micheline Lipka,Cooper’s Union,361131,19.93,0.2,25.51
Micheline Lipka,Cooper’s Union,513637,37.37,0.12,44.82
Micheline Lipka,Cooper’s Union,535553,58.31,0.13,70.37
Micheline Lipka,Cooper’s Union,539190,28.4,0.15,34.95
Micheline Lipka,Cooper’s Union,826702,63.82,0.16,79.52
Micheline Lipka,Cooper’s Union,962702,60.82,0.19,77.49
Micheline Lipka,G.Millz Boken Roadhouse,554552,28.43,0.2,36.39
Micheline Lipka,The Shepherd & the Knucklehead,260824,56.71,0.19,72.34
Micheline Lipka,The Shepherd & the Knucklehead,599161,123.3,0.1,145.58
Michelle Lanphere,Finnegan’s Pub,441382,35.88,0.19,45.63
Michelle Lanphere,Finnegan’s Pub,959007,21.92,0.15,26.98
Michelle Lanphere,Northern Soul,346981,53.11,0.14,64.9
Michelle Lanphere,The Winston,201735,20.42,0.2,26.15
Michelle Lanphere,The Winston,375039,44.36,0.16,54.87
Michelle Lanphere,The Winston,381416,51.53,0.18,65.17
Michelle Lanphere,The Winston,410229,48.56,0.12,58.23
Michelle Lanphere,The Winston,677137,15.95,0.13,19.3
Michelle Lanphere,The Winston,677485,61.82,0.15,75.77
Michelle Lanphere,The Winston,805141,30.39,0.11,36.11
Michelle Lanphere,The Winston,853755,26.42,0.11,31.3
Michelle Lanphere,The Winston,868183,17.95,0.18,22.67
Michelle Lanphere,Wilton House,825791,7.98,0.18,10.1
Mickie Barreiro,Phoenix Bar and Grille,132147,29.88,0.19,37.9
Miesha Coke,Maison Premiere,439695,20.35,0.19,25.83
Miesha Coke,Primo’s,334744,40.87,0.18,51.8
Miesha Coke,The Honeywell,126534,125.16,0.14,152.1
Miesha Coke,Tørst,228926,58.32,0.11,69.18
Miesha Coke,Tørst,257995,64.23,0.14,78.14
Miesha Coke,Tørst,486381,37.36,0.12,44.84
Miesha Coke,Tørst,535349,33.87,0.19,43
Miesha Coke,Tørst,625957,78.22,0.14,95.6
Miesha Coke,Tørst,745123,19.41,0.16,24.14
Miesha Coke,Tørst,760740,51.32,0.14,62.76
Miguelina Sick,Aldo Sohm Wine Bar,395427,81.3,0.16,101.31
Miguelina Sick,Pegu Club,638457,34.37,0.16,42.67
Miguelina Sick,Phoenix Bar and Grille,808156,64.53,0.1,76.24
Miguelina Sick,Raines Law Room,409817,60.85,0.15,75.08
Mikaela Nosal,Cork City,158843,85.03,0.17,106.79
Mikaela Nosal,Cork City,356666,44.63,0.13,53.73
Mikaela Nosal,Cork City,389381,57.83,0.1,68.29
Mikaela Nosal,Cork City,439204,59.33,0.14,72.46
Mikaela Nosal,Cork City,519036,30.93,0.12,37.03
Mikaela Nosal,Cork City,552837,83.58,0.12,99.73
Mikaela Nosal,Cork City,623397,37.89,0.2,48.47
Mikaela Nosal,Cork City,688155,40.37,0.17,50.71
Mikaela Nosal,Cork City,818741,59.87,0.16,74.56
Mikaela Nosal,G.Millz Boken Roadhouse,924649,28.45,0.16,35.39
Mikaela Nosal,The Pig and Parrot,893185,50.88,0.18,64.33
Mikaela Power,Carpe Diem Pub & Restaurant,280888,25,0.13,30.28
Mikaela Power,Cooper’s Union,516206,48.34,0.1,57.15
Mikaela Power,Tørst,940623,74.76,0.18,94.34
Mikaela Power,Zack’s Oak Bar & Restaurant,691140,73.81,0.13,89.09
Mikaela Toledo,Dante,519385,28.82,0.1,34.01
Mikaela Toledo,Holiday Cocktail Lounge,216083,39.3,0.15,48.57
Mikaela Toledo,L BAR,553382,22.44,0.17,28.05
Mikaela Toledo,Nitecap,864339,37.16,0.11,44.07
Miki Leclaire,Clover Club,937805,76.57,0.16,94.74
Miki Leclaire,Mace,140402,16.45,0.17,20.55
Miki Leclaire,Mace,394802,51.31,0.17,64.42
Miki Leclaire,Mace,517176,58.57,0.14,71.45
Miki Leclaire,Mace,520059,68.9,0.19,88
Miki Leclaire,Mace,717272,63.85,0.17,80.06
Miki Leclaire,Mace,734590,14.46,0.11,17.16
Miki Leclaire,Mace,860734,66.79,0.12,79.95
Miki Leclaire,Mace,942646,77.71,0.14,94.6
Miki Leclaire,Mace,978099,48.13,0.13,58.27
Miki Leclaire,Maison Premiere,968066,22.9,0.19,29.12
Miki Leclaire,Pouring Ribbons,677877,57.32,0.14,70.06
Milton Stenberg,The Russian Lady,320760,27.44,0.15,33.78
Mina Hertz,Black Bear Bar & Grill,473603,43.32,0.12,51.99
Mina Hertz,Black Bear Bar & Grill,517710,10.46,0.19,13.35
Mina Hertz,Mulligan’s,182435,17.94,0.14,21.95
Mina Hertz,Mulligan’s,248168,47.86,0.17,60.03
Mina Hertz,Mulligan’s,273004,61.83,0.16,76.75
Mina Hertz,Mulligan’s,363064,34.9,0.15,42.84
Mina Hertz,Mulligan’s,446540,90.25,0.11,107.6
Mina Hertz,Mulligan’s,530512,17.94,0.13,21.69
Mina Hertz,Mulligan’s,582789,85.25,0.17,106.51
Mina Hertz,Mulligan’s,648885,26.92,0.12,32.17
Mina Hertz,Mulligan’s,668907,16.45,0.12,19.7
Mina Hertz,Mulligan’s,864664,83.25,0.12,100.15
Mina Hertz,Mulligan’s,874737,61.81,0.2,79.36
Mina Hertz,Mulligan’s,947332,27.92,0.13,33.78
Minda Bostick,Clover Club,742999,78.43,0.12,93.86
Minda Bostick,The Aviary NYC,101076,57.32,0.2,73.46
Minda Shake,Pig’s Eye Pub,116241,33.95,0.14,41.4
Minda Shake,Pig’s Eye Pub,914066,37.41,0.12,44.88
Minda Shake,The Russian Lady,523391,40.97,0.14,49.78
Minda Shake,The Russian Lady,585604,82.28,0.14,100.74
Minda Shake,The Russian Lady,595390,58.66,0.18,74.09
Minda Shake,The Russian Lady,707449,48.88,0.15,60.21
Minda Shake,Vaughan’s Public House,751192,64.11,0.13,77.69
Minna Headlee,Cooper’s Union,929624,13.45,0.19,17.11
Minna Headlee,Finnegan’s Pub,902080,88.35,0.13,106.76
Minna Headlee,Phoenix Bar and Grille,383404,49.53,0.12,59.24
Minna Headlee,Phoenix Bar and Grille,631167,42.07,0.16,52.29
Minna Headlee,Phoenix Bar and Grille,650718,72.4,0.13,87.75
Minna Headlee,Phoenix Bar and Grille,675841,28.81,0.16,35.7
Minna Headlee,Phoenix Bar and Grille,963690,27.7,0.16,34.43
Minna Headlee,The Ale House,262067,32.38,0.11,38.28
Minna Headlee,The Ale House,970413,68.26,0.16,84.49
Minnie Shain,Aldo Sohm Wine Bar,677440,27.41,0.12,32.9
Minnie Shain,Dear Irving,588378,91.8,0.18,116.05
Minnie Shain,Nitecap,207011,3.49,0.16,4.32
Minnie Shain,The Shepherd & the Knucklehead,611401,80.03,0.13,96.64
Mirian Betton,Aldo Sohm Wine Bar,630786,33.88,0.11,40.06
Mirian Betton,Bar5,951929,11.96,0.13,14.47
Mirian Betton,Moran’s,428872,51.18,0.16,63.74
Mirian Betton,Please Don't Tell,312224,88.3,0.16,109.48
Mirian Betton,Raines Law Room,221794,72.19,0.17,90.33
Mirian Permenter,Cooper’s Union,274804,20.93,0.1,24.69
Mirian Permenter,Death & Company,736342,5.97,0.1,7.03
Mirian Permenter,The Blind Pig Pizza,408943,83.83,0.15,103.3
Misty Wyckoff,Attaboy,914435,36.86,0.19,46.77
Misty Wyckoff,DC’s Tavern,950347,30.42,0.13,36.84
Misty Wyckoff,Employees Only,462325,58.49,0.16,72.79
Misty Wyckoff,The Aviary NYC,221524,58.62,0.11,69.69
Misty Wyckoff,Wilton House,706618,17.43,0.11,20.63
Mitchel Sherwin,Please Don't Tell,453667,37.45,0.18,47.22
Modesto Feggins,Cooper’s Union,129626,46.33,0.12,55.58
Modesto Feggins,Louise & Jerry’s,905232,21.94,0.2,28.11
Modesto Feggins,Please Don't Tell,544765,25.61,0.18,32.29
Molly Self,Cork City,370858,57.88,0.15,71.35
Molly Self,Grand Vin,531841,66.82,0.13,80.71
Molly Self,Northern Soul,534179,37.9,0.12,45.29
Molly Self,The Ale House,335375,43.81,0.13,52.89
Molly Self,The Ale House,459530,53.39,0.19,67.89
Molly Self,The Ale House,462162,23.42,0.13,28.22
Molly Self,The Ale House,640827,11.94,0.12,14.34
Molly Self,The Ale House,732786,28.91,0.15,35.48
Molly Self,The Ale House,979936,11.96,0.15,14.69
Molly Self,The Pig and Parrot,755457,95.77,0.19,121.71
Monnie Hachey,Employees Only,257849,48.33,0.19,61.31
Monnie Hachey,Employees Only,386638,51.81,0.2,66.46
Monnie Hachey,Employees Only,465348,30.6,0.1,36.07
Monnie Hachey,Employees Only,743511,44.86,0.2,57.4
Monnie Hachey,Employees Only,918846,45.33,0.13,54.92
Monnie Hachey,Maison Premiere,298169,16.54,0.17,20.73
Monnie Hachey,The Dead Rabbit,284587,41.41,0.13,50.27
Monnie Hachey,The Dead Rabbit,650490,26.93,0.16,33.48
Monnie Hachey,The Dead Rabbit,822746,99.28,0.17,124.05
Monnie Hachey,The Dead Rabbit,871423,8.98,0.16,11.15
Monnie Hachey,The Dead Rabbit,931486,31.92,0.13,38.68
Monnie Hachey,The Dead Rabbit,932057,64.19,0.17,80.67
Monserrate Romine,The Dead Rabbit,220334,88.82,0.18,112.57
Monserrate Romine,The Dead Rabbit,439726,73.73,0.11,87.79
Monserrate Romine,The Dead Rabbit,555411,64.68,0.15,79.87
Monserrate Romine,The Dead Rabbit,596465,141.11,0.14,172.1
Monserrate Romine,The Dead Rabbit,690952,43.26,0.2,55.44
Monserrate Romine,The Dead Rabbit,817897,34.84,0.18,44.01
Monserrate Romine,The Dead Rabbit,864937,34.79,0.12,41.57
Monserrate Romine,The Dead Rabbit,961727,81.25,0.19,103.27
Monserrate Romine,The Dead Rabbit,994927,48.34,0.13,58.7
Monserrate Romine,Tørst,389373,43.29,0.14,53.01
Mora Hilley,Finnegan’s Pub,916877,2.99,0.12,3.58
Mora Hilley,Pig’s Eye Pub,717715,14.95,0.16,18.62
Mora Hilley,Raines Law Room,585363,67.26,0.12,80.71
Morgan Bargas,Carpe Diem Pub & Restaurant,644492,44.81,0.19,57.08
Morgan Bargas,Raines Law Room,902650,31.92,0.19,40.61
Morgan Bargas,Rocking Horse Saloon,413315,57.8,0.16,71.45
Morgan Bargas,The Blind Pig Pizza,589695,39.35,0.2,50.43
Mose Sedberry,Cooper’s Union,890702,50.84,0.11,60.3
Mose Sedberry,DC’s Tavern,957551,50.37,0.11,59.69
Mose Sedberry,Please Don't Tell,615030,86.14,0.11,101.9
Mose Sedberry,Side Bar,866878,45.86,0.12,54.82
Mose Sedberry,Tørst,660806,74.89,0.15,92.55
Myong Lusby,Raines Law Room,537393,91.72,0.19,116.47
Nada Ricci,Attaboy,421788,10.5,0.1,12.36
Nada Ricci,Grand Vin,934965,47.47,0.18,59.69
Nada Ricci,McSorley’s Old Ale House,102010,6.98,0.13,8.47
